scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-D-08,no_context,preference_change,medium,high,medium,0.8687949224876581,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,9838.216666666667,0.0,0.75,28.0,-2.0
SC-D-08,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,14910.991,0.0,0.0,0.0,-1003.0
SC-D-09,full,preference_change,hard,high,medium,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,8129.671333333335,0.3333333333333333,0.5,10.0,-2.0
SC-D-09,no_context,preference_change,hard,high,medium,0.5147714448836774,0.6,1.8,0.6,0.4000000000000001,0.10000000000000002,0.20000000000000004,1.0,1.0,1.0,1.0,2.0,2.0,9885.529,0.0,0.75,23.0,-2.0
SC-D-09,no_memory,preference_change,hard,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,12881.941333333334,0.0,0.0,0.0,-1003.0
SC-D-10,full,preference_change,medium,high,medium,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,7258.627,1.0,1.0,23.0,-2.0
SC-D-10,no_context,preference_change,medium,high,medium,0.529634717214042,0.6,1.8,0.6,0.6,0.10000000000000002,0.4000000000000001,1.0,1.0,1.0,1.0,2.0,2.0,8689.633333333333,0.0,0.75,23.0,-2.0
SC-D-10,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,12999.426666666666,0.0,0.0,0.0,-1003.0
SC-D-11,full,preference_change,medium,high,medium,0.9250256699929476,1.0,2.7999999999999994,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,7107.666666666667,1.0,1.0,27.0,-3.0
SC-D-11,no_context,preference_change,medium,high,medium,0.8304198973631921,0.8000000000000002,2.4,0.8000000000000002,0.20000000000000004,0.10000000000000002,0.0,1.0,1.0,1.0,1.0,3.0,3.0,7058.94,0.0,0.75,26.0,-3.0
SC-D-11,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,3.0,3.0,13805.288666666665,0.0,0.0,0.0,-1004.0
SC-D-12,full,preference_change,hard,high,high,0.8058380163828299,1.0,2.733333333333333,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,7290.776333333332,1.0,1.0,23.0,-3.0
SC-D-12,no_context,preference_change,hard,high,high,0.7398189798621514,0.6,1.8,0.6,0.4000000000000001,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,7140.898666666667,0.0,0.75,28.0,-3.0
SC-D-12,no_memory,preference_change,hard,high,high,,,,,,,,,,1.0,1.0,3.0,3.0,16608.317333333336,0.0,0.0,0.0,-1004.0
SC-E-01,full,multiple_hard,hard,none,high,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8945.689,1.0,1.0,13.0,-1.0
SC-E-01,no_context,multiple_hard,hard,none,high,0.8404085891102678,0.4000000000000001,1.2,0.4000000000000001,0.6,0.10000000000000002,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8402.263,0.0,0.75,26.0,-1.0
SC-E-01,no_memory,multiple_hard,hard,none,high,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,7755.267,1.0,1.0,13.0,-1.0
SC-E-02,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,8614.525,1.0,1.0,4.0,-1.0
SC-E-02,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,1.2,0.0,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,20513.233333333334,0.0,0.5,25.0,-1.0
SC-E-02,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,1.0,1.0,1.0,7743.225666666666,1.0,1.0,3.6666666666666665,-1.0
SC-E-03,full,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,9168.964,1.0,1.0,13.0,-1.0
SC-E-03,no_context,multiple_hard,hard,none,high,0.651615141503056,0.4000000000000001,1.2,0.4000000000000001,1.0,0.15,0.20000000000000004,1.0,1.0,1.0,1.0,1.0,1.0,10554.153666666667,0.0,0.75,27.0,-1.0
SC-E-03,no_memory,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,8987.261333333334,1.0,1.0,13.0,-1.0
