scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,evidence_resolution_rate,abstention_rate,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-D-10,no_memory,preference_change,medium,high,medium,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.141,0.0,0.0,0.0,-1003.0
SC-D-10,one_shot,preference_change,medium,high,medium,,,,,,,,,,,,1.0,1.0,2.0,2.0,1.099,0.0,0.0,0.0,-1003.0
SC-D-10,profile_only,preference_change,medium,high,medium,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.823,0.0,0.0,0.0,-1003.0
SC-D-11,full,preference_change,medium,high,medium,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,19.967,1.0,1.0,25.0,-3.0
SC-D-11,no_context,preference_change,medium,high,medium,0.4703652827859579,0.4,1.2,0.4,0.6,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,21.329,0.0,0.75,26.0,-3.0
SC-D-11,no_memory,preference_change,medium,high,medium,,,,,,,,,,,,1.0,1.0,3.0,3.0,1.122,0.0,0.0,0.0,-1004.0
SC-D-11,one_shot,preference_change,medium,high,medium,,,,,,,,,,,,1.0,1.0,3.0,3.0,1.09,0.0,0.0,0.0,-1004.0
SC-D-11,profile_only,preference_change,medium,high,medium,,,,,,,,,,,,1.0,1.0,3.0,3.0,0.758,0.0,0.0,0.0,-1004.0
SC-D-12,full,preference_change,hard,high,high,0.9478815954653227,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,12.071,1.0,1.0,27.0,-3.0
SC-D-12,no_context,preference_change,hard,high,high,0.4554594382818066,0.2,0.6,0.2,0.8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,3.0,21.935,0.0,0.75,28.0,-3.0
SC-D-12,no_memory,preference_change,hard,high,high,,,,,,,,,,,,1.0,1.0,3.0,3.0,1.264,0.0,0.0,0.0,-1004.0
SC-D-12,one_shot,preference_change,hard,high,high,,,,,,,,,,,,1.0,1.0,3.0,3.0,0.951,0.0,0.0,0.0,-1004.0
SC-D-12,profile_only,preference_change,hard,high,high,,,,,,,,,,,,1.0,1.0,3.0,3.0,0.765,0.0,0.0,0.0,-1004.0
SC-E-01,full,multiple_hard,hard,none,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.733,1.0,1.0,8.0,-1.0
SC-E-01,no_context,multiple_hard,hard,none,high,1.0,0.2,0.6,0.2,1.0,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.467,0.0,0.75,26.0,-1.0
SC-E-01,no_memory,multiple_hard,hard,none,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.34,1.0,1.0,8.0,-1.0
SC-E-01,one_shot,multiple_hard,hard,none,high,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.97,1.0,1.0,8.0,-1.0
SC-E-01,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.15,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.551,0.0,0.75,18.0,-1.0
SC-E-02,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.508,1.0,1.0,6.0,-1.0
SC-E-02,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,1.2,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.903,0.0,0.5,25.0,-1.0
SC-E-02,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.908,1.0,1.0,6.0,-1.0
SC-E-02,one_shot,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.587,1.0,1.0,6.0,-1.0
SC-E-02,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.752,0.0,0.5,18.0,-1.0
SC-E-03,full,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.036,1.0,1.0,13.0,-1.0
SC-E-03,no_context,multiple_hard,hard,none,high,0.651615141503056,0.4,1.2,0.4,1.0,0.15,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.335,0.0,0.75,27.0,-1.0
SC-E-03,no_memory,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.988,1.0,1.0,13.0,-1.0
SC-E-03,one_shot,multiple_hard,hard,none,high,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,8.641,1.0,1.0,13.0,-1.0
SC-E-03,profile_only,multiple_hard,hard,none,high,0.17619576228078432,0.2,0.6,0.2,1.8,0.15,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,15.427,0.0,0.75,18.0,-1.0
SC-E-04,full,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.689,1.0,1.0,6.0,-1.0
SC-E-04,no_context,multiple_hard,hard,none,high,,,,0.0,1.8,0.15,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.776,0.0,0.5,23.0,-1.0
SC-E-04,no_memory,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.728,1.0,1.0,6.0,-1.0
SC-E-04,one_shot,multiple_hard,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.353,1.0,1.0,6.0,-1.0
SC-E-04,profile_only,multiple_hard,hard,none,high,,,,0.0,2.4,0.1,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.709,0.0,0.5,13.0,-1.0
SC-E-05,full,multiple_hard,hard,none,high,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.157,1.0,1.0,7.0,-1.0
SC-E-05,no_context,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.2,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.716,0.0,0.75,26.0,-1.0
SC-E-05,no_memory,multiple_hard,hard,none,high,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.296,1.0,1.0,7.0,-1.0
SC-E-05,one_shot,multiple_hard,hard,none,high,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.099,1.0,1.0,7.0,-1.0
SC-E-05,profile_only,multiple_hard,hard,none,high,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.273,0.0,0.75,18.0,-1.0
SC-F-01,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.276,1.0,1.0,23.0,-1.0
SC-F-01,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.975,1.0,1.0,23.0,-1.0
SC-F-01,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,28.221,1.0,1.0,23.0,-1.0
SC-F-01,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.245,1.0,1.0,23.0,-1.0
SC-F-01,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,17.593,1.0,1.0,18.0,-1.0
SC-F-02,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,25.924,1.0,1.0,23.0,-1.0
SC-F-02,no_context,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,24.565,1.0,1.0,23.0,-1.0
SC-F-02,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,27.704,1.0,1.0,23.0,-1.0
SC-F-02,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.113,1.0,1.0,23.0,-1.0
SC-F-02,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,19.786,1.0,1.0,18.0,-1.0
SC-F-03,full,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.802,1.0,1.0,22.0,-1.0
SC-F-03,no_context,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.759,1.0,1.0,22.0,-1.0
SC-F-03,no_memory,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.671,1.0,1.0,22.0,-1.0
SC-F-03,one_shot,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.27,1.0,1.0,22.0,-1.0
SC-F-03,profile_only,soft_tradeoff,easy,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.057,1.0,1.0,18.0,-1.0
SC-F-04,full,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,38.133,1.0,1.0,20.0,-1.0
SC-F-04,no_context,soft_tradeoff,medium,none,low,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.27,0.0,0.75,20.0,-1.0
SC-F-04,no_memory,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,41.878,1.0,1.0,20.0,-1.0
SC-F-04,one_shot,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,26.008,1.0,1.0,20.0,-1.0
SC-F-04,profile_only,soft_tradeoff,medium,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.598,1.0,1.0,18.0,-1.0
SC-G-01,full,ambiguous_role,hard,none,low,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,29.785,1.0,1.0,25.0,-2.0
SC-G-01,no_context,ambiguous_role,hard,none,low,0.6399453854227659,0.6,1.8,0.6,0.4,0.0,0.2,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,24.921,0.0,0.75,25.0,-2.0
SC-G-01,no_memory,ambiguous_role,hard,none,low,0.44685352999185624,0.6,1.8,0.6,0.4,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,18.37,0.0,0.75,21.0,-2.0
SC-G-01,one_shot,ambiguous_role,hard,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,1.29,0.0,0.25,0.0,-1001.0
SC-G-01,profile_only,ambiguous_role,hard,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.783,0.0,0.5,0.0,-1002.0
SC-G-02,full,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,18.266,1.0,1.0,20.0,-2.0
SC-G-02,no_context,ambiguous_role,hard,none,low,0.6843515475204854,0.6,1.8,0.6,0.4,0.0,0.4,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,31.954,0.0,0.75,19.0,-2.0
SC-G-02,no_memory,ambiguous_role,hard,none,low,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,27.465,1.0,1.0,20.0,-2.0
SC-G-02,one_shot,ambiguous_role,hard,none,low,,,,,,,,,,,,1.0,1.0,1.0,1.0,0.99,0.0,0.25,0.0,-1001.0
SC-G-02,profile_only,ambiguous_role,hard,none,low,,,,,,,,,,,,1.0,1.0,2.0,2.0,0.728,0.0,0.5,0.0,-1002.0
SC-H-01,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,7.852,1.0,1.0,4.0,-1.0
SC-H-01,no_context,no_match,hard,none,high,,,,0.0,1.4,0.13333333333333333,0.2,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.519,0.0,0.5,21.0,-1.0
SC-H-01,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.217,1.0,1.0,4.0,-1.0
SC-H-01,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,12.6,1.0,1.0,4.0,-1.0
SC-H-01,profile_only,no_match,hard,none,high,,,,0.0,1.8,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,20.406,0.0,0.5,19.0,-1.0
SC-H-02,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.16,1.0,1.0,4.0,-1.0
SC-H-02,no_context,no_match,hard,none,high,,,,0.0,1.6,0.2,0.4,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,22.924,0.0,0.5,22.0,-1.0
SC-H-02,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,13.156,1.0,1.0,4.0,-1.0
SC-H-02,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.796,1.0,1.0,4.0,-1.0
SC-H-02,profile_only,no_match,hard,none,high,,,,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,18.807,0.0,0.5,22.0,-1.0
SC-H-03,full,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,11.8,1.0,1.0,4.0,-1.0
SC-H-03,no_context,no_match,hard,none,high,,,,0.0,1.6,0.2,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,23.289,0.0,0.5,18.0,-1.0
SC-H-03,no_memory,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,16.362,1.0,1.0,4.0,-1.0
SC-H-03,one_shot,no_match,hard,none,high,,,,,,,,,1.0,1.0,0.0,1.0,1.0,1.0,1.0,10.568,1.0,1.0,4.0,-1.0
SC-H-03,profile_only,no_match,hard,none,high,,,,0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,21.067,0.0,0.5,13.0,-1.0
