run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected
run-871b654a7e302765,SC-A-05,no_memory,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,19.702,1,1.0,False,False,False
run-d173aa92ff4a172e,SC-A-05,no_memory,1,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.328,1,1.0,False,False,False
run-92f4c3395be3fa65,SC-A-05,no_memory,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.159,1,1.0,False,False,False
run-0d4623e4152dbe37,SC-A-06,no_memory,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,18.162,1,1.0,False,False,False
run-f240cd5223f2b83d,SC-A-06,no_memory,1,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,18.409,1,1.0,False,False,False
run-c378af2a75366807,SC-A-06,no_memory,2,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,18.512,1,1.0,False,False,False
run-412e432240e3266e,SC-B-01,no_memory,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.832,1,1.0,False,False,True
run-268089cfa6ff9fdd,SC-B-01,no_memory,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.817,1,1.0,False,False,True
run-d696788f1e22c97a,SC-B-01,no_memory,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.81,1,1.0,False,False,True
run-9088de85f1cfeae8,SC-B-02,no_memory,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.653,1,1.0,False,False,True
run-1e5dee1115748dc0,SC-B-02,no_memory,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.628,1,1.0,False,False,True
run-a9c26fd81780c231,SC-B-02,no_memory,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.632,1,1.0,False,False,True
run-e6aba4a52dec554b,SC-B-03,no_memory,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.686,1,1.0,False,False,True
run-327009c532b2eab3,SC-B-03,no_memory,1,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.572,1,1.0,False,False,True
run-78f90f8fd2c782a1,SC-B-03,no_memory,2,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.563,1,1.0,False,False,True
run-aa21eaaeff456fc9,SC-B-04,no_memory,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.772,1,1.0,False,False,True
run-114b5bffbe937250,SC-B-04,no_memory,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.766,1,1.0,False,False,True
run-99ccc66fa8886c31,SC-B-04,no_memory,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.773,1,1.0,False,False,True
run-714c321987e844d0,SC-B-05,no_memory,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.602,1,1.0,False,False,True
run-31a43c8b04185034,SC-B-05,no_memory,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.604,1,1.0,False,False,True
run-401383a8e6e5e420,SC-B-05,no_memory,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.6,1,1.0,False,False,True
run-c84aa54ecc6ec7b6,SC-C-01,no_memory,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,11.775,1,1.0,False,False,False
run-0870495889138b5f,SC-C-01,no_memory,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,12.042,1,1.0,False,False,False
run-4cedef5a13e4cc4f,SC-C-01,no_memory,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,11.559,1,1.0,False,False,False
run-a947f154a61040ac,SC-C-02,no_memory,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.516,1,1.0,False,False,False
run-4a7f1ec28c3fa6ce,SC-C-02,no_memory,1,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.399,1,1.0,False,False,False
run-6e20877199c10de5,SC-C-02,no_memory,2,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.799,1,1.0,False,False,False
run-35d3cf68a88fb171,SC-C-03,no_memory,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.882,1,1.0,False,False,False
run-e9873600138655f2,SC-C-03,no_memory,1,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.65,1,1.0,False,False,False
run-ba543e4ac74154ee,SC-C-03,no_memory,2,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.613,1,1.0,False,False,False
run-34dc91b4bb950933,SC-C-04,no_memory,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.152,1,1.0,False,False,False
run-b24393c8080bef5a,SC-C-04,no_memory,1,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.079,1,1.0,False,False,False
run-789be78a60a79c7d,SC-C-04,no_memory,2,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.029,1,1.0,False,False,False
run-fff7e6a78a5fa6c3,SC-C-05,no_memory,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.796,1,1.0,False,False,False
run-ad833cc8fc8190c8,SC-C-05,no_memory,1,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.748,1,1.0,False,False,False
run-9b61f213b5248c99,SC-C-05,no_memory,2,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.742,1,1.0,False,False,False
run-31700f0bab38abac,SC-D-01,no_memory,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.651,0,0.0,False,False,False
run-e38d935f93057b49,SC-D-01,no_memory,1,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.69,0,0.0,False,False,False
run-f3bf69b62e8a07f8,SC-D-01,no_memory,2,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.677,0,0.0,False,False,False
run-42dd17cfc0762804,SC-D-02,no_memory,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,19.718,1,1.0,False,False,False
run-92f79f1973fa512b,SC-D-02,no_memory,1,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,19.154,1,1.0,False,False,False
run-29c82a5b9947d746,SC-D-02,no_memory,2,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,19.301,1,1.0,False,False,False
run-8fb25f0693b03100,SC-D-03,no_memory,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.9,1,1.0,False,False,False
run-ee031549cfc56c11,SC-D-03,no_memory,1,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.85,1,1.0,False,False,False
run-8885f5d430a5d524,SC-D-03,no_memory,2,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,20.174,1,1.0,False,False,False
run-31fa57ffafc42c17,SC-D-04,no_memory,0,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,18.561,1,1.0,False,False,False
run-c955df4e053730c9,SC-D-04,no_memory,1,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,18.638,1,1.0,False,False,False
run-6d1b186216ded15c,SC-D-04,no_memory,2,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,19.918,1,1.0,False,False,False
run-182716fb6a27cd56,SC-D-05,no_memory,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.635,0,0.0,False,False,False
run-869d30c5b29cf248,SC-D-05,no_memory,1,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.632,0,0.0,False,False,False
run-b37d3ca92f8522b1,SC-D-05,no_memory,2,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.63,0,0.0,False,False,False
run-bccec6159d133fe8,SC-D-06,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.747,0,0.0,False,False,False
run-295375affafef62d,SC-D-06,no_memory,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.777,0,0.0,False,False,False
run-41c3b37e2eada516,SC-D-06,no_memory,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.728,0,0.0,False,False,False
run-6445ad2c374e89a2,SC-D-07,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.707,0,0.0,False,False,False
run-eff9261243cd134d,SC-D-07,no_memory,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.692,0,0.0,False,False,False
run-6854025b5a30abd0,SC-D-07,no_memory,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.721,0,0.0,False,False,False
run-aac3b8480ecb02b9,SC-D-08,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.778,0,0.0,False,False,False
run-d493b1eafb364a79,SC-D-08,no_memory,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.823,0,0.0,False,False,False
run-48d92a5f91cb0fb6,SC-D-08,no_memory,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.743,0,0.0,False,False,False
run-503c4086336513f9,SC-D-09,no_memory,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.768,0,0.0,False,False,False
run-808ad773a78c0c3f,SC-D-09,no_memory,1,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.735,0,0.0,False,False,False
run-541a17c4e49bf47e,SC-D-09,no_memory,2,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.799,0,0.0,False,False,False
run-7873e5af6c1bd959,SC-D-10,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.714,0,0.0,False,False,False
run-e7357787c8b44e78,SC-D-10,no_memory,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.681,0,0.0,False,False,False
run-b000bde93ddee084,SC-D-10,no_memory,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.697,0,0.0,False,False,False
run-41b7efef73b8d24e,SC-D-11,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.654,0,0.0,False,False,False
run-020b19305fa6ca03,SC-D-11,no_memory,1,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.735,0,0.0,False,False,False
run-c51e7b884c3e9630,SC-D-11,no_memory,2,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.671,0,0.0,False,False,False
run-3856e023ea56c685,SC-D-12,no_memory,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.732,0,0.0,False,False,False
run-ee39b31311a67c7b,SC-D-12,no_memory,1,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.667,0,0.0,False,False,False
run-877308a125a59eda,SC-D-12,no_memory,2,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.743,0,0.0,False,False,False
run-dad9a0159afdb5d0,SC-E-01,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.385,1,1.0,False,False,False
run-fc9d7af7b94f7e96,SC-E-01,no_memory,1,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.188,1,1.0,False,False,False
run-0f47413412082f4c,SC-E-01,no_memory,2,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.064,1,1.0,False,False,False
run-ace2a88d59aeb3d9,SC-E-02,no_memory,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.938,0,0.25,False,True,False
run-91af41ecec639047,SC-E-02,no_memory,1,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.227,0,0.25,False,True,False
run-45edfc4f19d5b281,SC-E-02,no_memory,2,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,10.605,0,0.25,False,True,False
run-7de13437eec7da4a,SC-E-03,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.364,1,1.0,False,False,False
run-b2d70e35d17424b6,SC-E-03,no_memory,1,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,8.958,1,1.0,False,False,False
run-de0d2a2a6947b053,SC-E-03,no_memory,2,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.321,1,1.0,False,False,False
run-81479abc77289711,SC-E-04,no_memory,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.363,0,0.25,False,True,False
run-b8130bfb242710ac,SC-E-04,no_memory,1,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,13.005,0,0.25,False,True,False
run-2f91a87d18612b6e,SC-E-04,no_memory,2,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.039,0,0.25,False,True,False
run-e809e58f891a68eb,SC-E-05,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,12.175,1,1.0,False,False,False
run-575d2f3c924f7113,SC-E-05,no_memory,1,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,12.19,1,1.0,False,False,False
run-2cc7f6f9ab6081a4,SC-E-05,no_memory,2,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,11.665,1,1.0,False,False,False
run-a2ff16dd1d7ca39c,SC-F-01,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,21.05,1,1.0,False,False,False
run-e2390fa5248fe07a,SC-F-01,no_memory,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.387,1,1.0,False,False,False
run-a43e94b88e9e1c0f,SC-F-01,no_memory,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.237,1,1.0,False,False,False
run-c4048575431d010c,SC-F-02,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,23.371,1,1.0,False,False,False
run-f12cd252aa2088d5,SC-F-02,no_memory,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,23.075,1,1.0,False,False,False
run-baf3c0c4f0e3088c,SC-F-02,no_memory,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,22.876,1,1.0,False,False,False
run-2da02ed2649bb6a2,SC-F-03,no_memory,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.126,1,1.0,False,False,False
run-78df2334b38ba5c2,SC-F-03,no_memory,1,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.058,1,1.0,False,False,False
run-b4b5317151a9290d,SC-F-03,no_memory,2,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.286,1,1.0,False,False,False
run-9ea13c9fb8d4ee0d,SC-F-04,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,26.076,1,1.0,False,False,False
run-50348b8be79d2638,SC-F-04,no_memory,1,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.379,1,1.0,False,False,False
run-6a61e0854741ced2,SC-F-04,no_memory,2,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.09,1,1.0,False,False,False
run-1c39147705af29c8,SC-G-01,no_memory,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.773,1,1.0,False,False,True
run-92f4bf9d004c507e,SC-G-01,no_memory,1,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.795,1,1.0,False,False,True
run-ac7975454a517b56,SC-G-01,no_memory,2,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.752,1,1.0,False,False,True
run-8378244d952e1e5f,SC-G-02,no_memory,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.682,1,1.0,False,False,True
run-d6821f35a3c1c729,SC-G-02,no_memory,1,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.64,1,1.0,False,False,True
run-96cd85570654379a,SC-G-02,no_memory,2,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.64,1,1.0,False,False,True
run-566791276060f139,SC-H-01,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,7.952,1,1.0,True,True,False
run-250ac17f39a6824c,SC-H-01,no_memory,1,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,7.97,1,1.0,True,True,False
run-974988305cb4b8c8,SC-H-01,no_memory,2,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,7.917,1,1.0,True,True,False
run-ac6543071341c805,SC-H-02,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,9.781,1,1.0,True,True,False
run-a2393198145e1fb0,SC-H-02,no_memory,1,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,9.956,1,1.0,True,True,False
run-3fdeab284ff0cc2f,SC-H-02,no_memory,2,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,9.807,1,1.0,True,True,False
run-2409586b09aef10e,SC-H-03,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.751,1,1.0,True,True,False
run-2848573e4a723ca1,SC-H-03,no_memory,1,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.674,1,1.0,True,True,False
run-54d6e4b1b04382d7,SC-H-03,no_memory,2,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.403,1,1.0,True,True,False
run-5abae2b0885d2a44,SC-A-01,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,17.637,1,1.0,False,False,False
run-8a61f36318082767,SC-A-01,one_shot,1,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.458,1,1.0,False,False,False
run-98bb5a2660d934b1,SC-A-01,one_shot,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.0,1,1.0,False,False,False
run-e7ec550b1eed6b31,SC-A-02,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,74.731,1,1.0,False,False,False
run-48661062b6852d15,SC-A-02,one_shot,1,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,19.465,1,1.0,False,False,False
run-da57fb00e9e34b80,SC-A-02,one_shot,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,19.327,1,1.0,False,False,False
run-327484b729047309,SC-A-03,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.229,1,1.0,False,False,False
run-d631f84f883d6a85,SC-A-03,one_shot,1,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.992,1,1.0,False,False,False
run-e8f50bb6d4671124,SC-A-03,one_shot,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.52,1,1.0,False,False,False
run-c7fe256429ef8016,SC-A-04,one_shot,0,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,21.94,1,1.0,False,False,False
run-1847354dc830a572,SC-A-04,one_shot,1,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,21.455,1,1.0,False,False,False
run-ac84dd658c36f8d0,SC-A-04,one_shot,2,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,21.387,1,1.0,False,False,False
run-60bbac2f13f8bc35,SC-A-05,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.304,1,1.0,False,False,False
run-a795c8a07d023c98,SC-A-05,one_shot,1,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,19.647,1,1.0,False,False,False
run-8aa62968cf678228,SC-A-05,one_shot,2,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.105,1,1.0,False,False,False
run-6333c66c73414b65,SC-A-06,one_shot,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,18.013,1,1.0,False,False,False
run-d758485761103132,SC-A-06,one_shot,1,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,18.174,1,1.0,False,False,False
run-17ff594ea361795b,SC-A-06,one_shot,2,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,17.89,1,1.0,False,False,False
run-cef5f5e2bd056135,SC-B-01,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.825,1,1.0,False,False,True
run-f93b9df60c339c54,SC-B-01,one_shot,1,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.846,1,1.0,False,False,True
run-b5a080fbd437a667,SC-B-01,one_shot,2,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.814,1,1.0,False,False,True
run-8eb9edc0b610b3ad,SC-B-02,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.619,1,1.0,False,False,True
