run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected,clarification_target,clarification_asked,clarification_asked_slots,clarification_answered,clarification_repeated_slot,clarification_reason_code,response_turns,termination_reason,acceptable_slots,failure_injected,failure_detected,recoverable,recovered,clarification_efficiency
run-4f0d3048cd89efa1,SC-C-01,profile_only,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,1.0,24,1.0,1.0,1,25.154,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7a637439745919f6,SC-C-02,profile_only,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,0.7860137352654726,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,28,1.0,1.0,1,25.696,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-4cd0e543cf579d3b,SC-C-03,profile_only,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.4,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,19.334,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-481859cfa47322d6,SC-C-04,profile_only,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25,1.0,1.0,1,18.884,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-1952b6ee8d6169a1,SC-C-05,profile_only,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,20,1.0,1.0,1,24.302,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-19b863578f4f63ba,SC-D-01,profile_only,0,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,2,23.629,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-75244baad6ad078d,SC-D-02,profile_only,0,preference_change,medium,high,medium,recommendation,True,5,0.21398626473452756,0.2,0.4,0.2,1.0,0.13333333333333333,0.0,1.0,1.0,26,1.0,1.0,2,25.315,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-dc137e214d8d13db,SC-D-03,profile_only,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,19.262,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-65175b19c8de4a6d,SC-D-04,profile_only,0,preference_change,medium,high,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,21,1.0,1.0,2,24.445,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-6204420488b77c86,SC-D-05,profile_only,0,preference_change,medium,high,high,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,2,27.361,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-087fa378c505b00f,SC-D-06,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.535,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-82b254cb2cf31178,SC-D-07,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.77,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-f413c00e26a8b470,SC-D-08,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.782,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-047bb32d99f99b88,SC-D-09,profile_only,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.29,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-6e764da7d7c0dcde,SC-D-10,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.026,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-f1590c09b9240a0c,SC-D-11,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.717,0,0.0,False,False,False,target_roles,True,target_roles,True,True,missing_role_target,3,,,False,False,False,False,-1004.0
run-1fbf012660547794,SC-D-12,profile_only,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.996,0,0.0,False,False,False,target_roles,True,target_roles,True,True,missing_role_target,3,,,False,False,False,False,-1004.0
run-b34dd749f0b30c64,SC-E-01,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.0,0.15,0.0,1.0,1.0,18,1.0,1.0,1,18.17,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d7e177292db8eee4,SC-E-02,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.1,0.0,1.0,1.0,18,1.0,1.0,1,18.662,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e7d3259655dccb90,SC-E-03,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.17619576228078432,0.2,0.6,0.2,1.6,0.15,0.0,1.0,1.0,18,1.0,1.0,1,63.588,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d6df67c098b45b31,SC-E-04,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,,,,0.0,2.4,0.1,0.0,1.0,1.0,13,1.0,1.0,1,22.915,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-982b9d89ef358bd9,SC-E-05,profile_only,0,multiple_hard,hard,none,high,recommendation,True,5,0.0,0.0,0.0,0.0,2.2,0.05,0.0,1.0,1.0,18,1.0,1.0,1,20.626,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fd70fa415f2c8d38,SC-F-01,profile_only,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,27.083,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-07e112e298b7f145,SC-F-02,profile_only,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,24.733,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-d2eb132f885a51dc,SC-F-03,profile_only,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,18.43,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-49a2977f7ec56725,SC-F-04,profile_only,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,18,1.0,1.0,1,20.762,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-188d0091385b64d8,SC-G-01,profile_only,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.728,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-51c1aaa5c1f08b06,SC-G-02,profile_only,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.787,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-785fb15ad167f191,SC-H-01,profile_only,0,no_match,hard,none,high,recommendation,True,5,,,,0.0,1.8,0.0,0.0,1.0,1.0,19,1.0,1.0,1,16.353,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-47f9b85cf6b72119,SC-H-02,profile_only,0,no_match,hard,none,high,recommendation,True,5,,,,0.0,2.0,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,21.932,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-717d717fd5089669,SC-H-03,profile_only,0,no_match,hard,none,high,recommendation,True,5,,,,0.0,2.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,24.945,0,0.5,True,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
