scenario_id,variant,scenario_type,difficulty,memory_dependency,context_dependency,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,handoff_success,decision_log_completeness,turn_count,response_turns,total_latency_ms,task_success,partial_task_score,grounded_claim_count,clarification_efficiency
SC-D-09,profile_only,preference_change,hard,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.29,0.0,0.0,0.0,-1003.0
SC-D-10,full,preference_change,medium,high,medium,0.3391602052736161,0.25,0.75,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,2.0,2.0,13.303,1.0,1.0,22.0,-2.0
SC-D-10,no_context,preference_change,medium,high,medium,0.529634717214042,0.6,1.8,0.6,0.6,0.1,0.4,1.0,1.0,1.0,1.0,2.0,2.0,30.178,0.0,0.75,23.0,-2.0
SC-D-10,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.138,0.0,0.0,0.0,-1003.0
SC-D-10,one_shot,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.051,0.0,0.0,0.0,-1003.0
SC-D-10,profile_only,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,2.0,2.0,1.026,0.0,0.0,0.0,-1003.0
SC-D-11,full,preference_change,medium,high,medium,0.9250256699929476,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,13.94,1.0,1.0,27.0,-3.0
SC-D-11,no_context,preference_change,medium,high,medium,0.830419897363192,0.8,2.4,0.8,0.2,0.1,0.0,1.0,1.0,1.0,1.0,3.0,3.0,23.327,0.0,0.75,26.0,-3.0
SC-D-11,no_memory,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,3.0,3.0,1.083,0.0,0.0,0.0,-1004.0
SC-D-11,one_shot,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,3.0,3.0,1.566,0.0,0.0,0.0,-1004.0
SC-D-11,profile_only,preference_change,medium,high,medium,,,,,,,,,,1.0,1.0,3.0,3.0,0.717,0.0,0.0,0.0,-1004.0
SC-D-12,full,preference_change,hard,high,high,0.5979795890554701,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,3.0,3.0,9.196,1.0,1.0,13.0,-3.0
