scope,variant,rank,feature,jobs,mean_total_score,mean_normalized_score,mean_weight,mean_contribution,contribution_share,top_driver_jobs,top_driver_share,inactive_jobs,dominant_explanation_code
variant_rank,no_context,4.0,work_mode_preference,126,0.7173823571428576,0.40476190476190477,0.06586773809523817,0.04335307142857144,0.06043230781592561,0,0.0,63,work_mode_not_specified
variant_rank,no_context,5.0,experience_fit,126,0.7087904444444445,0.7904761904761911,0.07889528571428582,0.06227447619047622,0.08786020844184411,0,0.0,9,experience_in_range
variant_rank,no_context,5.0,industry_preference,126,0.7087904444444445,0.0,0.0,0.0,0.0,0,0.0,126,industry_not_specified
variant_rank,no_context,5.0,location_preference,126,0.7087904444444445,0.5952380952380952,0.10961552380952384,0.06864914285714294,0.0968539339027781,0,0.0,51,location_match
variant_rank,no_context,5.0,preferred_skill_match,126,0.7087904444444445,0.47089126984127005,0.11270766666666672,0.05306813492063489,0.07487140287596585,0,0.0,24,preferred_skill_coverage
variant_rank,no_context,5.0,required_skill_match,126,0.7087904444444445,0.619042857142857,0.2817683809523811,0.17442178571428565,0.24608371498433337,54,0.42857142857142855,9,required_skill_coverage
variant_rank,no_context,5.0,role_match,126,0.7087904444444445,0.8809523809523809,0.2817683809523811,0.24772880952380955,0.34950923995311667,72,0.5714285714285714,0,role_exact
variant_rank,no_context,5.0,salary_preference,126,0.7087904444444445,0.4829761904761905,0.06881335714285722,0.05122588095238099,0.07227225106361618,0,0.0,51,salary_meets_min
variant_rank,no_context,5.0,work_mode_preference,126,0.7087904444444445,0.47619047619047616,0.06643202380952389,0.0514222142857143,0.07254924877834582,0,0.0,54,work_mode_match
variant_rank,no_memory,1.0,experience_fit,87,0.7625451034482761,0.8517241379310347,0.08206768965517247,0.07102406896551726,0.093140810483658,0,0.0,3,experience_in_range
variant_rank,no_memory,1.0,industry_preference,87,0.7625451034482761,0.0,0.0,0.0,0.0,0,0.0,87,industry_not_specified
variant_rank,no_memory,1.0,location_preference,87,0.7625451034482761,0.6551724137931034,0.09217458620689664,0.07317406896551729,0.0959603158352465,0,0.0,30,location_match
variant_rank,no_memory,1.0,preferred_skill_match,87,0.7625451034482761,0.6264275862068969,0.11723962068965536,0.07465796551724137,0.09790629456491615,0,0.0,9,preferred_skill_coverage
variant_rank,no_memory,1.0,required_skill_match,87,0.7625451034482761,0.5689655172413793,0.2930982068965518,0.166366827586207,0.21817309800284065,33,0.3793103448275862,9,required_skill_coverage
variant_rank,no_memory,1.0,role_match,87,0.7625451034482761,0.896551724137931,0.2930982068965518,0.2622708965517242,0.34394148669464797,54,0.6206896551724138,0,role_exact
variant_rank,no_memory,1.0,salary_preference,87,0.7625451034482761,0.5901379310344828,0.0668491034482759,0.06333737931034486,0.08306050228888667,0,0.0,33,salary_meets_min
variant_rank,no_memory,1.0,work_mode_preference,87,0.7625451034482761,0.4827586206896552,0.05547317241379311,0.05171389655172415,0.06781749212980415,0,0.0,42,work_mode_not_specified
variant_rank,no_memory,2.0,experience_fit,81,0.7319024567901232,0.8728395061728396,0.08280122222222229,0.07271262962962967,0.09934743209979467,0,0.0,4,experience_in_range
variant_rank,no_memory,2.0,industry_preference,81,0.7319024567901232,0.0,0.0,0.0,0.0,0,0.0,81,industry_not_specified
variant_rank,no_memory,2.0,location_preference,81,0.7319024567901232,0.5432098765432098,0.09136581481481489,0.062048580246913586,0.08477711704786138,0,0.0,37,location_match
variant_rank,no_memory,2.0,preferred_skill_match,81,0.7319024567901232,0.49175925925925945,0.1182875185185187,0.05844018518518521,0.07984695862544869,0,0.0,15,preferred_skill_coverage
variant_rank,no_memory,2.0,required_skill_match,81,0.7319024567901232,0.5802444444444446,0.29571792592592594,0.1711006666666668,0.23377523203987655,33,0.4074074074074074,12,required_skill_coverage
variant_rank,no_memory,2.0,role_match,81,0.7319024567901232,0.8888888888888888,0.29571792592592594,0.2626071111111112,0.3588006962878868,48,0.5925925925925926,0,role_exact
variant_rank,no_memory,2.0,salary_preference,81,0.7319024567901232,0.5925925925925926,0.06416437037037037,0.06416437037037037,0.08766792593069521,0,0.0,33,salary_meets_min
variant_rank,no_memory,2.0,work_mode_preference,81,0.7319024567901232,0.38271604938271603,0.051945777777777764,0.04082891358024692,0.0557846379684374,0,0.0,42,work_mode_not_specified
variant_rank,no_memory,3.0,experience_fit,77,0.7117685974025976,0.7766233766233769,0.08335375324675331,0.06500598701298703,0.09133022621426175,0,0.0,10,experience_in_range
variant_rank,no_memory,3.0,industry_preference,77,0.7117685974025976,0.0,0.0,0.0,0.0,0,0.0,77,industry_not_specified
variant_rank,no_memory,3.0,location_preference,77,0.7117685974025976,0.4935064935064935,0.09075661038961046,0.05677697402597401,0.07976886622023767,0,0.0,39,location_match
variant_rank,no_memory,3.0,preferred_skill_match,77,0.7117685974025976,0.47185584415584436,0.11907684415584432,0.05644292207792207,0.07929953960303235,0,0.0,21,preferred_skill_coverage
variant_rank,no_memory,3.0,required_skill_match,77,0.7117685974025976,0.616879220779221,0.2976912207792208,0.18204696103896115,0.25576705927079546,36,0.4675324675324675,9,required_skill_coverage
variant_rank,no_memory,3.0,role_match,77,0.7117685974025976,0.8636363636363636,0.2976912207792208,0.2572625194805196,0.3614412330346238,41,0.5324675324675324,0,role_exact
variant_rank,no_memory,3.0,salary_preference,77,0.7117685974025976,0.5714285714285714,0.06214210389610388,0.06214210389610388,0.08730661077613466,0,0.0,33,salary_meets_min
variant_rank,no_memory,3.0,work_mode_preference,77,0.7117685974025976,0.2922077922077922,0.049288779220779205,0.032091129870129874,0.04508646488091434,0,0.0,48,work_mode_not_specified
variant_rank,no_memory,4.0,experience_fit,73,0.6963828082191781,0.764383561643836,0.08362594520547953,0.06541804109589042,0.09393977037310904,0,0.0,10,experience_in_range
variant_rank,no_memory,4.0,industry_preference,73,0.6963828082191781,0.0,0.0,0.0,0.0,0,0.0,73,industry_not_specified
variant_rank,no_memory,4.0,location_preference,73,0.6963828082191781,0.547945205479452,0.08959365753424663,0.06222552054794519,0.08935533705530602,0,0.0,33,location_match
variant_rank,no_memory,4.0,preferred_skill_match,73,0.6963828082191781,0.3356082191780824,0.119465684931507,0.039453410958904145,0.05665477449076638,0,0.0,30,preferred_skill_coverage
variant_rank,no_memory,4.0,required_skill_match,73,0.6963828082191781,0.6164328767123288,0.2986633424657534,0.18197791780821929,0.2613187971621263,36,0.4931506849315068,9,required_skill_coverage
variant_rank,no_memory,4.0,role_match,73,0.6963828082191781,0.8561643835616438,0.2986633424657534,0.25662808219178096,0.3685158208429097,37,0.5068493150684932,0,role_exact
variant_rank,no_memory,4.0,salary_preference,73,0.6963828082191781,0.547945205479452,0.0594112328767123,0.0594112328767123,0.08531404304572282,0,0.0,33,salary_meets_min
variant_rank,no_memory,4.0,work_mode_preference,73,0.6963828082191781,0.2808219178082192,0.050577301369863,0.031268602739726016,0.04490145703006011,0,0.0,48,work_mode_not_specified
variant_rank,no_memory,5.0,experience_fit,73,0.6868208493150683,0.7328767123287673,0.08362594520547953,0.06257987671232876,0.0911152839561241,0,0.0,9,experience_in_range
variant_rank,no_memory,5.0,industry_preference,73,0.6868208493150683,0.0,0.0,0.0,0.0,0,0.0,73,industry_not_specified
variant_rank,no_memory,5.0,location_preference,73,0.6868208493150683,0.4383561643835616,0.08959365753424663,0.049947410958904086,0.07272261901879379,0,0.0,41,location_match
variant_rank,no_memory,5.0,preferred_skill_match,73,0.6868208493150683,0.3493068493150685,0.119465684931507,0.041610739726027426,0.06058456112321534,0,0.0,26,preferred_skill_coverage
variant_rank,no_memory,5.0,required_skill_match,73,0.6868208493150683,0.6438315068493152,0.2986633424657534,0.18964813698630156,0.27612460683951,39,0.5342465753424658,6,required_skill_coverage
variant_rank,no_memory,5.0,role_match,73,0.6868208493150683,0.8356164383561644,0.2986633424657534,0.25072350684931516,0.3650493532619883,34,0.4657534246575342,0,role_exact
variant_rank,no_memory,5.0,salary_preference,73,0.6868208493150683,0.547945205479452,0.0594112328767123,0.0594112328767123,0.08650179000238581,0,0.0,33,salary_meets_min
variant_rank,no_memory,5.0,work_mode_preference,73,0.6868208493150683,0.3013698630136986,0.050577301369863,0.03289994520547945,0.04790178579798343,0,0.0,45,work_mode_not_specified
