scope,variant,rank,feature,jobs,mean_total_score,mean_normalized_score,mean_weight,mean_contribution,contribution_share,top_driver_jobs,top_driver_share,inactive_jobs,dominant_explanation_code
variant_rank,no_context,1.0,preferred_skill_match,42,0.7818482857142858,0.5396714285714285,0.11207011904761903,0.061653976190476203,0.07885670061187124,0,0.0,6,preferred_skill_coverage
variant_rank,no_context,1.0,required_skill_match,42,0.7818482857142858,0.6190476190476191,0.2801745000000001,0.17527650000000009,0.22418223995959766,15,0.35714285714285715,3,required_skill_coverage
variant_rank,no_context,1.0,role_match,42,0.7818482857142858,0.9404761904761905,0.2801745000000001,0.2625341190476191,0.33578652514121915,27,0.6428571428571429,0,role_exact
variant_rank,no_context,1.0,salary_preference,42,0.7818482857142858,0.6006666666666667,0.07400469047619045,0.06368169047619048,0.08145018878951914,0,0.0,15,salary_meets_min
variant_rank,no_context,1.0,work_mode_preference,42,0.7818482857142858,0.5476190476190477,0.06614988095238095,0.05808066666666668,0.07428636441097392,0,0.0,16,work_mode_match
variant_rank,no_context,2.0,experience_fit,42,0.7517649999999999,0.8904761904761904,0.07780521428571428,0.06915966666666667,0.09199639071607042,0,0.0,1,experience_in_range
variant_rank,no_context,2.0,industry_preference,42,0.7517649999999999,0.0,0.0,0.0,0.0,0,0.0,42,industry_not_specified
variant_rank,no_context,2.0,location_preference,42,0.7517649999999999,0.6428571428571429,0.10805828571428569,0.07220997619047617,0.09605392135903663,0,0.0,15,location_match
variant_rank,no_context,2.0,preferred_skill_match,42,0.7517649999999999,0.6230095238095239,0.11115042857142855,0.0678539523809524,0.09025952575732098,0,0.0,5,preferred_skill_coverage
variant_rank,no_context,2.0,required_skill_match,42,0.7517649999999999,0.6071428571428571,0.27787528571428577,0.17000064285714292,0.22613535194793977,14,0.3333333333333333,5,required_skill_coverage
variant_rank,no_context,2.0,role_match,42,0.7517649999999999,0.9523809523809523,0.27787528571428577,0.2641000714285715,0.3513066868350768,28,0.6666666666666666,0,role_exact
variant_rank,no_context,2.0,salary_preference,42,0.7517649999999999,0.5621904761904762,0.08165061904761901,0.06049723809523809,0.08047360291479132,0,0.0,13,salary_meets_min
variant_rank,no_context,2.0,work_mode_preference,42,0.7517649999999999,0.4523809523809524,0.06558559523809523,0.0479434523809524,0.06377452046976435,0,0.0,17,work_mode_not_specified
variant_rank,no_context,3.0,experience_fit,42,0.7343885238095237,0.7809523809523808,0.07914407142857141,0.061837500000000004,0.08420270469264389,0,0.0,2,experience_in_range
variant_rank,no_context,3.0,industry_preference,42,0.7343885238095237,0.0,0.0,0.0,0.0,0,0.0,42,industry_not_specified
variant_rank,no_context,3.0,location_preference,42,0.7343885238095237,0.6190476190476191,0.10997092857142855,0.07202342857142856,0.0980726498799552,0,0.0,16,location_match
variant_rank,no_context,3.0,preferred_skill_match,42,0.7343885238095237,0.48411904761904767,0.11306307142857142,0.05349011904761908,0.0728362676068896,0,0.0,8,preferred_skill_coverage
variant_rank,no_context,3.0,required_skill_match,42,0.7343885238095237,0.6269833333333333,0.2826569285714286,0.17759200000000006,0.24182295098889864,16,0.38095238095238093,3,required_skill_coverage
variant_rank,no_context,3.0,role_match,42,0.7343885238095237,0.9166666666666666,0.2826569285714286,0.2580831428571429,0.35142589309317857,26,0.6190476190476191,0,role_exact
variant_rank,no_context,3.0,salary_preference,42,0.7343885238095237,0.6190476190476191,0.06607661904761904,0.06607661904761904,0.08997501581976947,0,0.0,16,salary_meets_min
variant_rank,no_context,3.0,work_mode_preference,42,0.7343885238095237,0.4166666666666667,0.0664320238095238,0.0452857142857143,0.06166451791866498,0,0.0,20,work_mode_not_specified
variant_rank,no_context,4.0,experience_fit,42,0.7228306666666664,0.838095238095238,0.07825149999999999,0.06592459523809524,0.09120337345689346,0,0.0,5,experience_in_range
variant_rank,no_context,4.0,industry_preference,42,0.7228306666666664,0.0,0.0,0.0,0.0,0,0.0,42,industry_not_specified
variant_rank,no_context,4.0,location_preference,42,0.7228306666666664,0.5952380952380952,0.10869583333333331,0.06673649999999999,0.09232660300337747,0,0.0,17,location_match
variant_rank,no_context,4.0,preferred_skill_match,42,0.7228306666666664,0.5793595238095239,0.11178797619047617,0.06421450000000004,0.08883754240273893,0,0.0,5,preferred_skill_coverage
variant_rank,no_context,4.0,required_skill_match,42,0.7228306666666664,0.6111095238095238,0.2794691666666667,0.17095730952380958,0.23651086956808184,15,0.35714285714285715,3,required_skill_coverage
variant_rank,no_context,4.0,role_match,42,0.7228306666666664,0.9166666666666666,0.2794691666666667,0.25658083333333337,0.35496672341885527,27,0.6428571428571429,0,role_exact
variant_rank,no_context,4.0,salary_preference,42,0.7228306666666664,0.5167619047619048,0.07645928571428569,0.05506385714285716,0.07617808662820592,0,0.0,14,salary_meets_min
variant_rank,no_context,4.0,work_mode_preference,42,0.7228306666666664,0.40476190476190477,0.06586773809523809,0.043353071428571435,0.0599768015218476,0,0.0,21,work_mode_not_specified
variant_rank,no_context,5.0,experience_fit,42,0.7136689523809524,0.7928571428571428,0.07889528571428571,0.062490928571428586,0.08756290765199391,0,0.0,3,experience_in_range
variant_rank,no_context,5.0,industry_preference,42,0.7136689523809524,0.0,0.0,0.0,0.0,0,0.0,42,industry_not_specified
variant_rank,no_context,5.0,location_preference,42,0.7136689523809524,0.5714285714285714,0.10961552380952379,0.06591240476190474,0.09235711395599717,0,0.0,18,location_match
variant_rank,no_context,5.0,preferred_skill_match,42,0.7136689523809524,0.4920547619047619,0.11270766666666665,0.05546123809523813,0.07771283577659861,0,0.0,7,preferred_skill_coverage
variant_rank,no_context,5.0,required_skill_match,42,0.7136689523809524,0.6111071428571428,0.28176838095238105,0.17214140476190487,0.24120624021488432,16,0.38095238095238093,3,required_skill_coverage
variant_rank,no_context,5.0,role_match,42,0.7136689523809524,0.9047619047619048,0.28176838095238105,0.25501488095238095,0.35732937533795844,26,0.6190476190476191,0,role_exact
variant_rank,no_context,5.0,salary_preference,42,0.7136689523809524,0.4829761904761905,0.06881335714285712,0.05122588095238096,0.0717782114262929,0,0.0,17,salary_meets_min
variant_rank,no_context,5.0,work_mode_preference,42,0.7136689523809524,0.47619047619047616,0.0664320238095238,0.0514222142857143,0.07205331563627475,0,0.0,18,work_mode_match
variant_rank,no_memory,1.0,experience_fit,28,0.7677463214285716,0.8785714285714284,0.0822020357142857,0.07335021428571428,0.09553964928054498,0,0.0,1,experience_in_range
variant_rank,no_memory,1.0,industry_preference,28,0.7677463214285716,0.0,0.0,0.0,0.0,0,0.0,28,industry_not_specified
variant_rank,no_memory,1.0,location_preference,28,0.7677463214285716,0.6428571428571429,0.09147132142857142,0.07221542857142858,0.09406157549156978,0,0.0,10,location_match
variant_rank,no_memory,1.0,preferred_skill_match,28,0.7677463214285716,0.589275,0.11743153571428568,0.07044842857142858,0.09176003401793291,0,0.0,3,preferred_skill_coverage
variant_rank,no_memory,1.0,required_skill_match,28,0.7677463214285716,0.5714285714285714,0.2935781071428571,0.1667855714285714,0.21724046963615254,9,0.32142857142857145,3,required_skill_coverage
variant_rank,no_memory,1.0,role_match,28,0.7677463214285716,0.9285714285714286,0.2935781071428571,0.27257892857142857,0.35503775265797655,19,0.6785714285714286,0,role_exact
variant_rank,no_memory,1.0,salary_preference,28,0.7677463214285716,0.5397857142857143,0.060603142857142876,0.05696600000000002,0.07419898788183243,0,0.0,12,salary_meets_min
variant_rank,no_memory,1.0,work_mode_preference,28,0.7677463214285716,0.5178571428571429,0.06113625000000001,0.05540175000000001,0.07216153103399062,0,0.0,12,work_mode_match
variant_rank,no_memory,2.0,experience_fit,28,0.7335929285714284,0.9,0.0822020357142857,0.0742837857142857,0.10126022596611337,0,0.0,1,experience_in_range
variant_rank,no_memory,2.0,industry_preference,28,0.7335929285714284,0.0,0.0,0.0,0.0,0,0.0,28,industry_not_specified
variant_rank,no_memory,2.0,location_preference,28,0.7335929285714284,0.5714285714285714,0.09147132142857142,0.06485164285714287,0.0884027644369917,0,0.0,12,location_match
variant_rank,no_memory,2.0,preferred_skill_match,28,0.7335929285714284,0.6071321428571428,0.11743153571428568,0.0700239285714286,0.09545338544605464,0,0.0,3,preferred_skill_coverage
variant_rank,no_memory,2.0,required_skill_match,28,0.7335929285714284,0.5535714285714286,0.2935781071428571,0.16218321428571428,0.2210806674507398,8,0.2857142857142857,4,required_skill_coverage
variant_rank,no_memory,2.0,role_match,28,0.7335929285714284,0.9464285714285714,0.2935781071428571,0.27718128571428574,0.37784072735550794,20,0.7142857142857143,0,role_exact
variant_rank,no_memory,2.0,salary_preference,28,0.7335929285714284,0.3851857142857143,0.060603142857142876,0.041402821428571435,0.05643841402506121,0,0.0,12,salary_not_specified
variant_rank,no_memory,2.0,work_mode_preference,28,0.7335929285714284,0.4107142857142857,0.06113625000000001,0.043666250000000004,0.05952381531953154,0,0.0,13,work_mode_not_specified
variant_rank,no_memory,3.0,experience_fit,25,0.7233023199999999,0.7359999999999998,0.08340647999999998,0.06161784,0.08518960647050047,0,0.0,3,experience_in_range
variant_rank,no_memory,3.0,industry_preference,25,0.7233023199999999,0.0,0.0,0.0,0.0,0,0.0,25,industry_not_specified
variant_rank,no_memory,3.0,location_preference,25,0.7233023199999999,0.56,0.09007672000000001,0.0648604,0.0896726005247709,0,0.0,11,location_match
variant_rank,no_memory,3.0,preferred_skill_match,25,0.7233023199999999,0.4866559999999999,0.11915215999999998,0.0581592,0.08040787149694198,0,0.0,4,preferred_skill_coverage
variant_rank,no_memory,3.0,required_skill_match,25,0.7233023199999999,0.5933320000000001,0.29787964,0.174772,0.24163063655042613,10,0.4,3,required_skill_coverage
variant_rank,no_memory,3.0,role_match,25,0.7233023199999999,0.9,0.29787964,0.26920592000000004,0.3721900408117038,15,0.6,0,role_exact
