run_id,scenario_id,variant,repeat_index,scenario_type,difficulty,memory_dependency,context_dependency,response_type,success_run,returned_count,ndcg_at_5,precision_at_5,mean_graded_relevance,hcsr,mean_violation_count,unknown_hard_rate,expired_rate,trace_completeness,grounding,grounded_claim_count,handoff_success,decision_log_completeness,turn_count,total_latency_ms,task_success,partial_task_score,no_match_expected,no_match_returned,clarification_expected,clarification_target,clarification_asked,clarification_asked_slots,clarification_answered,clarification_repeated_slot,clarification_reason_code,response_turns,termination_reason,acceptable_slots,failure_injected,failure_detected,recoverable,recovered,clarification_efficiency
run-b70ae73c4d8f7307,SC-B-04,no_memory,0,clarification,medium,none,low,recommendation,True,5,0.5383491171892537,0.6,1.2,0.6,0.4,0.0,0.0,1.0,1.0,22,1.0,1.0,2,18.184,0,0.75,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-134142e9c4a0c8d2,SC-B-05,no_memory,0,clarification,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,2,29.564,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-1b9e70fe6601e9b7,SC-C-01,no_memory,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,17.401,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-385e900a60cbe3df,SC-C-02,no_memory,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,19.924,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-3eae43c6b174106d,SC-C-03,no_memory,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,11.794,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-87cc6f6921c92c59,SC-C-04,no_memory,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.269,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-56682ea3ff3b52f7,SC-C-05,no_memory,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,19.431,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-b3cb5dd0aed91476,SC-D-01,no_memory,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.015,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,,,False,False,False,False,-1003.0
run-1d0f10155fc642f3,SC-D-02,no_memory,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,20.04,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-263bc81b9c2440dc,SC-D-03,no_memory,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.672,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-7cab4f1d178a5e71,SC-D-04,no_memory,0,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,19.526,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-6e53416907b46572,SC-D-05,no_memory,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.891,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,,,False,False,False,False,-1003.0
run-657efb1c61ce1961,SC-D-06,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.994,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-c3361fe1ae2dd239,SC-D-07,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.997,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-eaaabc61f5373549,SC-D-08,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,2.125,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-140eaeef4c0d7dbe,SC-D-09,no_memory,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.272,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-6785e0b79f18172a,SC-D-10,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.915,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,,,False,False,False,False,-1003.0
run-c1e1ced18a2c8689,SC-D-11,no_memory,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.927,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,,,False,False,False,False,-1004.0
run-8aceb7ac77391815,SC-D-12,no_memory,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.926,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,,,False,False,False,False,-1004.0
run-2bc6de005ca0ef65,SC-E-01,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,15.22,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-bc31d8322cd60e65,SC-E-02,no_memory,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.701,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-9579bea23e230a8f,SC-E-03,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.052,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-271f7c14eae5e6d3,SC-E-04,no_memory,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.449,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-637d56abe49a5926,SC-E-05,no_memory,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,11.225,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-6f5ad4d2c05dfde0,SC-F-01,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,20.431,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e3f88dac9940166d,SC-F-02,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,25.865,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ac7bb9d62f39ac2b,SC-F-03,no_memory,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,20.055,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-bece465adb3f5b8d,SC-F-04,no_memory,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,49.538,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-a71d890129cc5cea,SC-G-01,no_memory,0,ambiguous_role,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,18.345,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-27e6d525e69685cd,SC-G-02,no_memory,0,ambiguous_role,hard,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,2,20.203,1,1.0,False,False,True,,True,target_roles,True,False,,2,recommendation,target_roles,False,False,False,False,-2.0
run-4ab34f5cb2d5c937,SC-H-01,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,8.171,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-1adf3f638d210607,SC-H-02,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,10.998,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-d01b6ff7ca0ab0ca,SC-H-03,no_memory,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.401,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-b7a87b2a333b8bf5,SC-A-01,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,18.41,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-f1e2226dd6a49fd3,SC-A-02,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,17.99,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-cb47ddff407baee4,SC-A-03,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,21.262,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-526463f5df52a282,SC-A-04,one_shot,0,complete,medium,none,medium,recommendation,True,5,0.8415580415114009,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,24,1.0,1.0,1,19.121,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8d560a4d63c33c10,SC-A-05,one_shot,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,18.144,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2f9be4237f71c62c,SC-A-06,one_shot,0,complete,medium,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,27,1.0,1.0,1,22.274,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-fab12932c9e2c913,SC-B-01,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.434,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-c0b1af8f72c7ec46,SC-B-02,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.892,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-ef42191dead806a4,SC-B-03,one_shot,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.807,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-4a14bddcba15e8f8,SC-B-04,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.396,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-0f698fc4dab089b4,SC-B-05,one_shot,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.939,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-bf9cd8d7adb90a52,SC-C-01,one_shot,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.8050102282292517,1.0,2.4,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,1,14.381,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-bd194cd783978d4e,SC-C-02,one_shot,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,1,23.939,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-00a0660356587c8f,SC-C-03,one_shot,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.90976723004651,1.0,2.6,1.0,0.0,0.0,0.0,1.0,1.0,26,1.0,1.0,1,12.301,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-4a488e688c1b6ea2,SC-C-04,one_shot,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,3,0.8587958726494572,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,17,1.0,1.0,1,9.504,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-14d1b4e6d8501a00,SC-C-05,one_shot,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,18.51,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-a462a4105ee745e9,SC-D-01,one_shot,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.979,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,continuation_disabled,,False,False,False,False,-1003.0
run-785c418c05e3bb4c,SC-D-02,one_shot,0,preference_change,medium,high,medium,recommendation,True,5,1.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,29,1.0,1.0,2,17.41,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-41fa392c998b1575,SC-D-03,one_shot,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,19.523,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-b8fa864f274a36f8,SC-D-04,one_shot,0,preference_change,medium,high,medium,recommendation,True,5,0.9030970842075382,1.0,2.8,1.0,0.0,0.0,0.0,1.0,1.0,28,1.0,1.0,2,18.112,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-a260e2781ea34db2,SC-D-05,one_shot,0,preference_change,medium,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.224,0,0.0,False,False,False,salary_currency,True,salary_currency,False,False,ambiguous_salary_currency,2,continuation_disabled,,False,False,False,False,-1003.0
run-9ffa219a9880b001,SC-D-06,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.244,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-bf37c020b032382c,SC-D-07,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.993,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-45cadc7541580020,SC-D-08,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,2.093,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-8ca403ce9d8b9d42,SC-D-09,one_shot,0,preference_change,hard,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.213,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-7e3f1fd1589feca0,SC-D-10,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.129,0,0.0,False,False,False,target_roles,True,target_roles,False,False,missing_role_target,2,continuation_disabled,,False,False,False,False,-1003.0
run-7523100a0579d604,SC-D-11,one_shot,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.962,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,continuation_disabled,,False,False,False,False,-1004.0
run-9ee272e7004e1813,SC-D-12,one_shot,0,preference_change,hard,high,high,clarification,True,0,,,,,,,,,,0,1.0,1.0,3,0.991,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,3,continuation_disabled,,False,False,False,False,-1004.0
run-f4a67f1e042a0fd4,SC-E-01,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.9580414003446834,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,11.139,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-e5a41d498e2a8be2,SC-E-02,one_shot,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,11.016,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-e9a84945cd644b0d,SC-E-03,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.7428223494387413,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,13,1.0,1.0,1,9.283,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8fcaf40f9dc2bdc0,SC-E-04,one_shot,0,multiple_hard,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,14.848,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-7c09f552bbfcade2,SC-E-05,one_shot,0,multiple_hard,hard,none,high,recommendation,True,2,0.9072836011519267,1.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,11,1.0,1.0,1,14.08,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-64d8d1a3e0368f79,SC-F-01,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,25.95,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-8ca140a0ebc5c498,SC-F-02,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,23,1.0,1.0,1,22.115,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2c47db045f428bfc,SC-F-03,one_shot,0,soft_tradeoff,easy,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,18.979,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-deee24461603bf7d,SC-F-04,one_shot,0,soft_tradeoff,medium,none,low,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,20,1.0,1.0,1,27.986,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-f76be4c88428d22f,SC-G-01,one_shot,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,1.012,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-54d65363cbf02c35,SC-G-02,one_shot,0,ambiguous_role,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,1,0.897,0,0.25,False,False,True,target_roles,True,target_roles,False,False,missing_role_target,1,continuation_disabled,target_roles,False,False,False,False,-1001.0
run-2f31a1106e73069a,SC-H-01,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,8.835,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-537df80876542b2d,SC-H-02,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,2,1.0,1.0,1,8.698,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-d7b49184127a6252,SC-H-03,one_shot,0,no_match,hard,none,high,no_match,True,0,,,,,,,,,1.0,3,1.0,1.0,1,12.024,1,1.0,True,True,False,,False,,False,False,,1,no_match,,False,False,False,False,-1.0
run-2c2846654e09914c,SC-A-01,profile_only,0,complete,easy,none,medium,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,1,21.376,1,1.0,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-34632501d94bb6f2,SC-A-02,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.8687949224876581,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,19.431,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-ff6d2bb6e13d4722,SC-A-03,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.6843515475204854,0.6,1.8,0.6,0.4,0.1,0.0,1.0,1.0,20,1.0,1.0,1,17.729,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-7342c9fecd3160c6,SC-A-04,profile_only,0,complete,medium,none,medium,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,1,23.564,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-f1b8b346dffab406,SC-A-05,profile_only,0,complete,easy,none,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,19,1.0,1.0,1,24.745,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-b14924cbb20460b6,SC-A-06,profile_only,0,complete,medium,none,medium,recommendation,True,5,0.5147714448836774,0.6,1.8,0.6,0.4,0.2,0.0,1.0,1.0,22,1.0,1.0,1,20.705,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-6a40946b98ad1f05,SC-B-01,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.803,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-0f7f0c8bb10e0251,SC-B-02,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.042,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-85ac11b7da356db0,SC-B-03,profile_only,0,clarification,hard,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.697,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-b4ddd00011493137,SC-B-04,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.935,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-9e679d41110cd693,SC-B-05,profile_only,0,clarification,medium,none,low,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,1.225,0,0.5,False,False,True,target_roles,True,target_roles,True,True,missing_role_target,2,repeated_slot,target_roles,False,False,False,False,-1002.0
run-92551689797613e1,SC-C-01,profile_only,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.2,0.0,0.0,1.0,1.0,24,1.0,1.0,1,28.176,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-9b55b3842c463e13,SC-C-02,profile_only,0,profile_dialogue_conflict,medium,medium,medium,recommendation,True,5,0.7860137352654726,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,28,1.0,1.0,1,25.132,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-5768eb7896f277d1,SC-C-03,profile_only,0,profile_dialogue_conflict,hard,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.4,0.06666666666666667,0.0,1.0,1.0,22,1.0,1.0,1,17.473,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-2586279f8d40765b,SC-C-04,profile_only,0,profile_dialogue_conflict,medium,medium,high,recommendation,True,5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,25,1.0,1.0,1,19.121,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-c370428b77585ada,SC-C-05,profile_only,0,profile_dialogue_conflict,medium,low,medium,recommendation,True,5,0.778957320150241,0.8,2.2,0.8,0.2,0.0,0.0,1.0,1.0,20,1.0,1.0,1,22.855,0,0.75,False,False,False,,False,,False,False,,1,recommendation,,False,False,False,False,-1.0
run-5a0d440023cac241,SC-D-01,profile_only,0,preference_change,medium,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,22,1.0,1.0,2,20.617,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-5ce710d58cebd651,SC-D-02,profile_only,0,preference_change,medium,high,medium,recommendation,True,5,0.8539316501572936,0.8,1.6,0.8,0.2,0.0,0.0,1.0,1.0,26,1.0,1.0,2,52.243,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-6849d7853bae616a,SC-D-03,profile_only,0,preference_change,hard,high,high,recommendation,True,5,1.0,1.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,21,1.0,1.0,2,17.308,1,1.0,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-813ee56575a5af7e,SC-D-04,profile_only,0,preference_change,medium,high,medium,recommendation,True,5,0.6608397947263838,0.8,2.4,0.8,0.2,0.0,0.0,1.0,1.0,21,1.0,1.0,2,20.535,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-af99cfe21c498622,SC-D-05,profile_only,0,preference_change,medium,high,high,recommendation,True,5,0.5531464700081437,0.4,1.2,0.4,0.6,0.0,0.0,1.0,1.0,14,1.0,1.0,2,24.507,0,0.75,False,False,False,,False,,False,False,,2,recommendation,,False,False,False,False,-2.0
run-17d5241fd8f78aa7,SC-D-06,profile_only,0,preference_change,medium,high,medium,clarification,True,0,,,,,,,,,,0,1.0,1.0,2,0.991,0,0.0,False,False,False,target_roles,True,target_roles,True,False,missing_role_target,2,,,False,False,False,False,-1003.0
